User-ID;ISBN;Book-Rating
18134;359615832X;10
18155;0224019147;7
18155;0345313860;6
18155;0349116067;7
18155;0375414746;8
18155;0375505296;9
18155;0375507256;7
18155;0399501487;8
18155;044900371X;8
18155;0486404315;8
18155;0679429220;8
18155;0743225139;9
18155;0743477154;7
18155;0786709235;8
18155;0879519355;8
18155;1400030382;8
18155;155970666X;8
18155;1559707135;6
18155;1841950440;8
18155;1860920330;8
18172;0060161582;9
18172;0070185506;7
18172;034543708X;8
18172;038529932X;8
18172;0393308251;7
18172;0393325172;8
18172;0399143947;9
18172;0425109720;10
18172;0425188434;8
18172;0440217520;9
18172;0440235936;8
18172;0440378648;8
18172;044651652X;9
18172;0471196649;8
18172;0498022366;7
18172;0517505266;9
18172;0553213466;9
18172;0670890405;8
18172;0671611259;8
18172;0671664964;9
18172;0671722751;8
18172;0672308851;8
18172;0684195984;9
18172;0743439643;9
18172;0781807387;8
18172;0786707887;8
18172;0786709014;8
18172;157859068X;8
18254;0060614803;10
18254;0140433880;5
18254;0140441409;5
18254;0192824325;7
18254;0345296702;10
18254;0385247494;8
18254;0440154472;8
18254;0486268713;5
18254;0486277828;8
18254;0486284840;7
18254;0486297926;7
18254;0517566249;8
18254;0684801469;9
18254;0767400135;6
18254;0804106304;9
18254;0824510275;6
18254;1850761817;8
18309;0345378490;6
18309;2070360024;9
18309;2070360423;10
18309;208070317X;7
18309;2080721534;7
18309;2081622149;10
18309;2207226107;9
18309;2207300838;7
18309;2253003867;10
18309;2253005274;8
18309;2253006130;9
18309;2253033138;10
18309;2266124870;10
18309;2266130250;4
18309;2290308595;10
18309;2702415547;7
18309;2877141268;10
18323;0028606612;5
18323;0140064699;6
18323;0151621306;7
18323;0205164900;6
18323;0312189710;9
18323;042514173X;7
18323;0425172562;5
18323;0440223202;8
18323;0451177665;5
18323;0670894184;7
18323;0671044753;5
18323;0679019367;3
18323;0684815176;6
18323;0684831066;3
18323;0694517267;7
18323;0743211189;8
18323;0762700033;4
18323;0767904664;9
18323;0803272707;8
18323;0812580133;4
18323;0821223666;8
18323;0875813577;5
18323;0875813720;4
18323;0912367784;4
18323;1565114760;6
18323;1577193563;9
18384;0060090383;9
18384;0060510323;8
18384;0060562080;7
18384;0060951311;7
18384;0140245596;6
18384;0142002399;9
18384;0156029065;8
18384;0385125038;8
18384;0440108268;7
18384;0553212621;8
18384;0671008668;8
18384;0684859335;7
18384;1400002370;10
18384;8408028480;6
18384;8420483869;6
18384;8423309150;8
18384;8423979741;6
18384;8423996557;7
18384;8427908784;9
18384;8433908626;9
18384;8433910787;8
18384;8433920367;8
18384;8433969978;9
18384;8439708963;8
18384;8440677715;6
18384;8445071963;5
18384;8466300554;7
18384;8478885749;8
18384;8478886508;9
18384;8479019786;8
18384;8479270799;8
18384;8483061945;8
18384;8483101610;9
18384;8483101718;10
18384;8493065765;8
18384;9500285975;8
18384;9500716410;6
18384;9500719193;8
18384;9500721732;7
18384;9504910599;5
18384;9507399232;9
18384;9509009059;9
18439;0060193158;8
18439;0060512806;10
18439;0142000205;8
18439;0375502777;7
18439;037550298X;10
18439;0395711339;7
18439;0425159116;8
18439;0446672211;10
18439;0679444815;7
18439;0684848783;8
18439;0684865742;8
18439;0812589041;10
18439;0812928962;7
18850;0553269291;10
18850;0811824829;10
18850;3257215436;7
18850;3257218699;9
18850;3423013907;10
18850;3426616904;10
18850;3442541751;8
18850;3442722802;5
18850;3453864158;8
18850;3492045170;6
18850;3492260292;10
18850;3492270409;5
18850;3548252206;7
18850;3746616360;9
18850;3806874433;6
18979;0061097861;5
18979;0373218397;8
18979;0373218966;6
18979;0373239963;5
18979;0373270976;7
18979;0373806930;5
18979;042518630X;4
18979;0515130389;5
18979;0515131741;7
18979;051513399X;7
18979;0553265741;7
18979;0553272837;5
18979;0553582127;7
19085;0061010588;8
19085;0061057428;7
19085;0061059080;7
19085;0312973055;7
19085;0312981201;8
19085;0312982518;8
19085;0345257189;9
19085;0345279255;8
19085;0345302281;7
19085;0345302826;8
19085;0345306252;7
19085;0345307763;8
19085;0345312155;8
19085;0345313097;8
19085;0345313151;8
19085;0345318854;8
19085;0345325206;9
19085;0345343808;8
19085;0345345975;8
19085;0345389417;8
19085;0345406443;9
19085;0345417623;8
19085;0345422392;8
19085;0345424646;8
19085;0345441036;9
19085;0345461967;7
19085;0373262027;8
19085;0380003821;7
19085;0380017555;7
19085;0380716127;7
19085;0380725584;9
19085;0380750295;8
19085;0380759500;8
19085;0380789019;8
19085;038523497X;8
19085;0385261470;9
19085;0399146008;8
19085;042501973X;8
19085;042503819X;8
19085;0425044688;9
19085;042513525X;8
19085;0425147363;9
19085;0425154882;7
19085;0425155404;7
19085;0425170349;9
19085;0425177173;7
19085;0425184226;10
19085;0425190641;7
19085;0440123836;8
19085;0441009468;7
19085;0441493009;7
19085;0441775918;7
19085;0441848265;9
19085;0441873405;8
19085;0445201223;7
19085;0446321338;9
19085;0446326119;7
19085;0446326798;7
19085;0446328103;8
19085;0446364193;8
19085;0446601241;9
19085;0449137007;10
19085;0449144631;10
19085;0449238377;10
19085;0449242927;10
19085;0451135318;9
19085;0451150511;7
19085;0451188462;9
19085;0451400690;8
19085;050552354X;7
19085;0505523752;7
19085;0505523892;7
19085;0505524090;8
19085;0515117242;7
19085;0523414811;8
19085;0553011669;8
19085;0553284509;9
19085;0553350021;9
19085;0553561200;8
19085;055357809X;9
19085;0553579983;8
19085;0553580221;8
19085;0671024248;9
19085;0671046160;9
19085;0671559737;8
19085;0679425268;8
19085;0743467523;9
19085;0800715675;10
19085;0812506685;8
19085;0812508351;9
19085;0812511077;8
19085;0812518683;7
19085;0812520610;8
19085;0812536282;9
19085;0812540069;8
19085;0812542835;8
19085;0812545958;8
19085;0812547470;8
19085;0812562712;7
19085;0812570197;10
19085;0812575520;9
19085;0821714058;8
19085;0836230620;10
19085;0843942258;8
19085;084394739X;7
19085;0849938635;8
19085;0872165868;8
19085;0877953597;9
19085;0879979070;9
19085;0879979283;8
19085;0886772346;8
19085;0886774942;9
19085;0944996159;8
19085;1401301231;9
19085;1558176578;7
19085;156389369X;9
19220;0140230165;4
19220;0307336565;9
19220;0345306929;10
19220;0374514429;8
19220;0452278120;6
19220;0671208977;9
19220;0671213997;7
19220;0671218581;5
19220;0671875264;8
19220;1560026936;5
19220;1571742549;7
19220;1571742883;8
19220;1571742913;9
19220;1583485821;5
19220;185326606X;8
19422;0060262915;5
19422;0307020673;9
19422;0307101762;9
19422;0307302016;8
19422;0307987655;7
19422;0307987957;7
19422;0307989135;6
19422;0316108243;8
19422;0439136369;7
19422;0515135739;8
19422;0590023810;6
19422;0590130935;7
19422;0590203088;7
19422;0590254677;9
19422;0590446479;7
19422;0590738720;9
19422;0786843705;9
19422;0789439964;8
19422;0943403588;5
19422;1559120177;5
19422;1888444088;9
19570;0061030643;8
19570;0312865325;5
19570;0316287555;7
19570;0425182908;3
19570;0451166884;8
19570;0451188209;7
19570;0451192087;6
19570;067100042X;5
19570;0671867172;7
19570;0743411250;5
19570;0821773860;8
19570;1573222151;6
19573;0060959037;10
19573;0061010650;6
19573;0061031526;4
19573;0061097101;5
19573;0316601950;5
19573;0345439104;6
19573;038082101X;6
19573;044023722X;10
19573;0446679593;8
19573;0449204693;9
19573;0452282152;9
19573;0679432477;6
19573;0688152449;5
19573;1400031354;9
19573;140003180X;9
19573;1400032717;9
19664;0060913509;6
19664;0060921145;8
19664;006097253X;7
19664;0060976845;8
19664;006101351X;10
19664;0140159444;8
19664;0140185003;8
19664;0140236333;9
19664;0140255842;8
19664;0140298533;8
19664;0151931038;8
19664;0156787334;5
19664;0312038992;4
19664;031228327X;7
19664;0373250134;7
19664;0375700757;8
19664;0380710757;8
19664;038086777X;6
19664;0385335482;8
19664;0394726413;9
19664;0394832876;8
19664;0395700701;8
19664;0413537900;9
19664;0425167313;9
19664;0425169693;8
19664;0440162297;8
19664;0440550939;7
19664;0446329835;8
19664;0446386405;8
19664;0446605239;4
19664;0449910571;7
19664;0452272564;7
19664;0553212184;8
19664;055323224X;8
19664;0553261339;7
19664;0590471570;8
19664;067081976X;8
19664;0670826472;7
19664;0670848573;5
19664;0670892963;8
19664;0671430939;6
19664;0671436163;7
19664;067162220X;8
19664;067172262X;8
19664;067173914X;8
19664;0679724575;8
19664;067973239X;9
19664;0679733825;9
19664;0679768114;2
19664;0688177867;7
19664;0743213831;7
19664;076790382X;9
19664;0804108749;9
19664;0865713774;7
19664;0941017109;8
19664;1558507205;8
19664;1563055597;8
19664;1565120027;7
19664;1565122178;8
19664;1573229385;6
19664;1575090627;7
19681;0316284955;10
19681;0373027559;9
19681;0373191979;9
19681;0373484003;9
19681;0373711182;9
19681;0373834691;9
19681;0373835876;9
19681;0380001411;10
19681;038081546X;5
19681;0380820072;10
19681;0385335482;10
19681;0425189163;9
19681;0451207343;9
19681;0842321934;10
19681;0842329129;10
19760;0345342968;10
19760;034542705X;7
19760;0425165779;5
19760;0440227194;6
19760;0441586333;9
19760;0553108204;9
19760;0553564935;10
19760;0553564943;10
19760;0553573136;10
19760;0671034766;8
19760;0671870831;8
19760;0671881167;8
19760;0684853515;9
19760;074340050X;9
19760;0743400518;9
19760;0743436466;8
19760;0743452739;8
19760;0756401577;9
19760;0886776341;7
19760;156865684X;7
19969;0060977728;8
19969;034530148X;8
19969;0345303059;7
19969;0345331354;9
19969;034540288X;3
19969;0345452062;8
19969;038548884X;7
19969;0394502949;8
19969;0394549082;8
19969;0446532231;7
19969;0517200554;6
19969;0553210076;8
19969;0671476882;7
19969;0671632337;10
19969;0679764860;8
19969;0688084613;6
19969;0812548051;8
19969;0878423028;5
19969;1884737110;8
19969;1884737927;7
19969;1931382034;9
19970;0312045816;8
19970;031218302X;10
19970;0385498721;9
19970;0394753518;7
19970;0671638106;10
19970;0671770063;10
19970;0684831139;9
19970;0879756918;8
19970;0922915776;10
19970;0929385225;5
19970;0971394202;10
19970;1561840513;7
19970;1567312373;10
19970;1871592208;9
19970;1873176031;10
19970;1891620428;9
19972;0310702984;8
19972;0316139947;9
19972;0439148901;10
19972;0446531251;8
19972;044653126X;8
19972;0446531278;8
19972;0553803220;9
19972;0743222245;7
19972;0743236742;5
19972;0764551175;6
19972;0785273077;10
19972;0786881852;8
19972;078688391X;7
19972;0842332359;9
19972;0866119582;9
19972;0866119663;9
19972;0866119698;9
19972;0866119787;9
19972;0971614504;7
19974;0060920084;8
19974;0064407667;7
19974;0140258795;6
19974;0140272658;8
19974;0312199511;8
19974;0330376136;6
19974;0399242562;6
19974;0747276323;6
19974;0747277206;6
19974;1400031354;9
19974;1857023986;8
20060;015668568X;10
20060;0312302894;10
20060;0312978707;4
20060;0312979517;8
20060;0312980264;7
20060;0316287555;8
20060;0345404785;6
20060;0345413881;8
20060;0345416260;10
20060;0345428153;8
20060;0345458842;10
20060;0373834101;5
20060;0375815260;10
20060;0380805995;6
20060;0380810239;9
20060;0380817160;6
20060;0380817691;9
20060;0385415788;6
20060;0425145638;9
20060;0425153975;9
20060;042518109X;7
20060;0425182878;10
20060;0425182908;2
20060;0440178002;8
20060;044021145X;9
20060;0440222826;8
20060;0440224624;8
20060;0440224764;9
20060;0440235162;10
20060;0440241073;9
20060;0446527165;9
20060;0446607193;9
20060;0446611212;10
20060;0446611808;9
20060;0446612545;9
20060;0446667900;7
20060;0451201256;8
20060;0451202120;8
20060;0451202244;7
20060;0451204891;8
20060;045120753X;8
20060;0515132497;7
20060;0553571818;10
20060;0553572261;5
20060;0553580388;10
20060;0590425560;10
20060;0609806564;7
20060;0671016768;9
20060;0671026011;9
20060;0671028367;7
20060;0671034006;9
20060;0671042262;7
20060;0684854503;7
20060;074342431X;6
20060;0743431006;9
20060;0743436210;3
20060;0743439740;8
20060;0767900383;9
20060;0786014237;8
20060;0786889616;8
20060;0804119708;9
20060;0812509579;7
20060;1551665204;7
20060;1555217575;7
20060;1556114249;10
20060;1850150826;8
20115;0060468696;5
20115;0070549222;5
20115;014025448X;10
20115;0140254544;10
20115;0201614774;8
20115;0312002831;7
20115;0380639661;10
20115;0395613531;5
20115;0446672211;10
20115;0448124092;7
20115;0471898503;5
20115;0553802542;9
20115;0669162736;5
20115;0671616994;5
20115;0676902154;8
20115;0679412956;10
20115;0715306316;5
20115;073700049X;8
20115;0740703579;5
20115;0768320208;8
20115;0785274405;5
20115;0789414546;7
20115;0806905980;9
20115;0815103735;8
20115;0870067478;5
20115;0879500018;8
20115;0963401610;5
20115;0968664814;8
20115;1559120177;8
20115;1561483397;10
20115;1567991890;8
20115;1892127105;8
20115;1929180039;8
20115;1929180071;8
20115;192918011X;9
20172;0060958022;10
20172;0060987529;9
20172;0061093998;9
20172;0064472051;10
20172;0140089128;10
20172;0142001805;9
20172;0155826069;9
20172;0156001314;9
20172;0345337662;8
20172;0374199698;10
20172;0375703764;9
20172;0375705090;10
20172;0375756701;10
20172;0380002450;10
20172;038000917X;10
20172;0380698439;9
20172;0380750260;8
20172;0380814110;10
20172;0385231261;9
20172;0385504209;5
20172;0395291305;5
20172;039597707X;8
20172;0440401143;10
20172;0440401801;8
20172;0440408903;10
20172;0440495962;9
20172;0440952522;10
20172;0441005969;7
20172;0441007813;2
20172;0441790348;10
20172;0451450523;10
20172;0534036996;7
20172;0553208845;10
20172;0553277472;10
20172;0553575937;6
20172;059030271X;10
20172;0618260250;10
20172;0684826305;9
20172;0689710887;10
20172;0786884622;7
20172;0834800799;10
20172;0834803763;9
20172;0871136791;10
20172;0880384425;8
20172;0886773520;7
20172;0886774012;7
20172;0886774268;7
20172;1556433468;10
20172;1558321330;10
20172;1560988843;9
20172;8845215911;10
20180;0060502258;8
20180;0060928336;10
20180;0060930535;8
20180;0060950536;10
20180;0060976845;8
20180;0061015725;8
20180;0070212570;9
20180;014028009X;5
20180;0140298479;8
20180;0312195516;10
20180;0312243022;8
20180;0345436911;8
20180;0345439104;8
20180;0345443683;9
20180;0425105334;10
20180;0440174643;10
20180;0446672211;8
20180;0449206475;10
20180;0449219364;8
20180;0449221504;8
20180;0449221512;8
20180;0451169530;10
20180;0451186362;8
20180;0553271636;8
20180;0553278886;7
20180;0553279556;8
20180;0553280341;8
20180;0553280368;8
20180;0553284789;8
20180;0553575414;8
20180;0670033146;6
20180;0671041789;10
20180;067172651X;10
20180;0743227441;8
20180;0743417682;8
20180;1573225789;10
20201;0312867867;9
20201;0316107018;10
20201;0316126640;5
20201;0345370775;8
20201;0394586093;8
20201;0394745787;10
20201;0440206154;7
20201;0446936758;10
20201;0451170385;10
20201;0553233491;5
20201;0553564528;8
20201;0553571583;10
20201;0596002491;7
20201;0670835382;10
20201;0671456318;5
20201;0735614490;7
20201;0765340747;6
20201;0786012846;7
20201;0786901896;10
20201;0786906162;10
20201;0786906456;10
20201;0786906685;10
20201;0786907495;10
20201;078691565X;8
20201;0786915870;8
20201;0789715341;7
20201;0812548051;10
20201;0812548094;10
20201;0812551478;10
20201;0812551486;8
20201;0812575237;8
20201;0836217691;8
20201;0836218256;5
20201;0836218620;8
20201;0836218787;9
20201;0836267478;8
20201;0880380314;5
20201;0880380535;5
20201;0880381256;5
20201;0880381272;5
20201;0880381280;5
20201;0880381310;5
20201;0880381337;5
20201;0880381736;10
20201;0880381981;5
20201;0880382678;10
20201;0880385480;10
20201;0880386258;5
20201;088038722X;8
20201;0880389109;8
20201;0935696016;5
20201;0935696024;5
20201;1560760699;5
20201;1560761091;5
20201;1560761156;8
20201;1560761164;5
20201;1560761563;8
20201;1560763396;10
20265;0060915544;9
20265;0140042229;8
20265;0140237240;8
20265;0345323750;8
20265;0440998050;10
20265;0452264464;8
20265;0553278355;8
20265;0670858692;8
20265;0671759213;9
20265;0679751343;8
20265;0679751521;8
20265;0743470249;8
20265;0802130305;10
20265;0890438439;8
20265;0890876789;10
20265;1573225517;9
20332;0312857055;10
20332;0312867867;10
20332;0312890524;10
20332;0312890540;10
20332;0380973634;9
20332;0385185626;7
20332;0395911524;6
20332;0440498058;10
20332;0441795773;4
20332;0609801287;9
20332;0670880728;9
20332;0671654179;10
20332;0679743650;9
20332;0810322951;9
20332;0812510240;10
20332;0931432022;9
20332;0931580536;10
20332;1563896443;7
20332;1568655819;9
20336;0061094048;8
20336;0142301515;8
20336;0312255012;8
20336;0312278586;7
20336;0439098645;8
20336;0439324599;7
20336;0446364193;8
20336;0446605581;7
20336;0446606251;9
20336;0449912752;7
20336;0451196813;7
20336;055321313X;9
20336;0590420461;9
20336;0671003755;9
20336;0671748165;6
20336;0671794507;7
20336;0743407075;7
20336;0811810119;7
20336;087113795X;9
20336;0965780406;7
20336;1551660253;6
20347;0006171788;6
20347;0060562080;9
20347;0330269828;6
20347;0440221595;9
20347;0440235146;8
20347;0451180518;7
20347;0553271636;9
20347;0553284789;6
20347;0743410467;8
20347;0747245843;8
20347;1853045586;9
20347;1861976127;9
20401;0140621393;7
20401;0345325818;6
20401;0345427025;9
20401;0679767959;6
20401;0752219308;8
20401;0879518642;7
20401;0971880107;6
20401;1853260991;9
20401;1902602250;8
20401;3423092653;8
20401;3423202777;9
20401;3442442354;8
20401;3453155831;3
20401;3768809242;8
20561;0060502258;10
20561;0373195958;5
20561;0373201818;9
20561;037324472X;5
20561;0373501838;8
20561;0373710615;5
20561;0440118700;10
20561;0440224675;8
20561;0446609250;5
20561;0449006530;10
20561;0449227944;10
20561;0515102636;10
20561;051512219X;9
20561;0515126772;10
20561;0553297260;10
20561;0553803220;9
20561;0671731424;9
20561;0743471393;10
20561;0821770195;10
20561;0842384065;7
20561;1551664380;7
20680;0060959606;6
20680;0380710218;7
20680;0380717018;7
20680;0425147622;7
20680;0425154092;7
20680;0425158616;7
20680;042516098X;6
20680;0425163407;7
20680;0425169863;7
20680;0679432469;9
20680;0684857820;8
20680;068486522X;8
20680;0743201965;6
20680;1400034779;8
20794;006092411X;5
20794;0060927240;8
20794;0374228787;6
20794;0375701966;8
20794;0375706062;7
20794;0375707212;6
20794;038533303X;5
20794;0385498802;6
20794;0451628276;7
20794;0684822776;8
20794;0743241754;6
20794;1586420755;8
20961;0060162937;8
20961;0060162945;8
20961;013919035X;7
20961;031209261X;8
20961;031214704X;10
20961;0345447980;8
20961;0380715015;8
20961;0380769158;9
20961;0380789035;8
20961;038080297X;8
20961;038547802X;8
20961;0425181758;7
20961;0446385522;7
20961;0446519081;8
20961;0446522740;8
20961;0446671223;8
20961;0671003682;8
20961;0671700995;7
20961;0679755403;5
20961;0809452049;8
20961;080945212X;8
20961;0809452294;8
20961;0835901645;9
20961;087877162X;9
20961;1556224613;7
20961;1566862922;7
20961;1567990924;8
20961;1578591155;8
20961;1854592726;8
20971;0312264127;7
20971;0316666343;6
20971;0316690619;8
20971;0345389220;6
20971;034539531X;6
20971;0345413881;7
20971;0345425294;10
20971;0345441036;2
20971;0345443284;4
20971;0380792478;7
20971;0380974061;5
20971;038530143X;7
20971;0393318451;5
20971;0399137734;6
20971;0440224675;9
20971;0449003701;5
20971;0449227847;6
20971;044922788X;7
20971;0449227944;8
20971;0451408810;9
20971;0452279607;8
20971;0553293915;6
20971;0553569031;10
20971;055357809X;8
20971;0590568817;5
20971;0671758896;5
20971;068506106X;6
20971;0879852429;7
21011;0060192364;9
21011;0060198125;9
21011;0060915544;8
21011;0060920335;7
21011;0060958022;10
21011;0136334474;5
21011;0142001740;10
21011;0156027321;7
21011;0192839640;7
21011;031227193X;5
21011;0312291639;8
21011;031242227X;5
21011;0316601950;8
21011;0345417976;9
21011;0345439104;8
21011;0345445848;5
21011;0375422412;8
21011;0375503730;8
21011;0375705856;7
21011;0385503954;10
21011;0385720467;7
21011;0425184943;9
21011;044990945X;7
21011;0515136263;8
21011;0553801198;8
21011;0679441247;9
21011;0679442790;9
21011;0679731148;8
21011;0679776591;7
21011;0684857820;7
21011;0684868180;6
21011;0688159753;8
21011;0743203631;8
21011;0743222008;8
21011;0743237188;8
21011;0805051813;7
21011;0811807282;8
21011;0875849059;10
21011;0895297272;10
21011;1556115059;5
21011;1558745157;7
21011;1573221473;9
21011;1573223425;7
21011;1573229350;9
21011;1573241628;7
21011;1883642825;8
21031;0070212570;10
21031;0140067477;8
21031;0312303467;9
21031;0316323187;9
21031;0316602906;9
21031;0345460391;10
21031;0373484410;7
21031;0375701044;7
21031;0375726403;5
21031;0385050828;9
21031;0385511612;6
21031;0399137769;10
21031;0425113884;9
21031;0440221420;9
21031;0446364193;10
21031;0446364800;10
21031;0446516538;7
21031;0446530891;10
21031;0451183940;10
21031;051513113X;7
21031;0553107380;8
21031;0670030406;8
21031;0670428272;9
21031;0671756443;9
21031;0679450432;9
21031;0743202961;8
21031;0743206061;9
21031;0743247752;5
21031;0743418204;10
21031;0743486226;8
21031;0765303337;8
21031;0805056203;9
21031;0805062882;8
21031;0971880107;5
21031;1570422877;9
21031;1586210564;8
21031;1587880636;7
21155;3404920546;8
21155;3423203706;4
21155;3426821036;8
21155;3434545018;6
21155;3442435951;7
21155;3442541387;6
21155;3453099737;8
21155;3453124294;6
21155;345317772X;7
21155;3471772413;8
21155;3499609568;7
21155;3548600026;5
21155;3784112935;8
21202;0312283423;7
21202;0345325265;8
21202;0445085142;7
21202;0446813591;9
21202;0448095017;5
21202;0448095025;5
21202;0448095033;5
21202;0448095041;5
21202;044809505X;5
21202;0553250426;9
21202;0553273272;7
21202;0553574574;8
21202;0965177009;6
21252;0140235086;4
21252;0142001740;9
21252;0307232026;10
21252;0345369947;7
21252;0345433491;6
21252;0349101779;6
21252;0375700757;7
21252;0375702733;6
21252;0394800133;10
21252;0394800168;10
21252;0394800206;10
21252;0394800389;10
21252;039484825X;8
21252;0399216723;8
21252;0440324971;6
21252;0440940001;7
21252;0517381931;4
21252;0528838725;9
21252;0553233890;8
21252;0553250531;9
21252;0553273825;10
21252;0553280945;8
21252;0590409891;8
21252;0609600664;6
21252;0679781382;8
21252;0679864350;8
21252;0763615765;10
21252;0767909208;10
21252;0786003146;5
21252;0786012633;5
21252;081391289X;7
21252;0816735107;10
21252;0898154901;10
21252;0917352017;8
21252;0963659804;10
21252;1561706086;7
21356;0060000961;5
21356;0060198346;3
21356;0061093335;5
21356;0070212570;6
21356;0312263120;7
21356;031242227X;6
21356;0316107107;7
21356;0345342968;7
21356;038550120X;7
21356;0425158632;5
21356;0425174379;3
21356;0446516570;5
21356;0446606774;5
21356;0446611778;5
21356;0452281903;6
21356;0670032379;7
21356;0679463062;6
21356;068484477X;7
21356;0743223543;5
21356;0765340747;5
21356;0786866276;7
21356;080411109X;6
21356;0805009124;5
21356;155166884X;7
21364;0020518706;10
21364;006028644X;8
21364;0060928336;9
21364;0140112529;7
21364;0155023616;5
21364;0205143466;5
21364;0312114869;5
21364;0312291639;6
21364;0316777722;8
21364;0345311973;6
21364;0345313860;9
21364;0375713751;9
21364;0385335482;8
21364;0385494505;6
21364;0393309657;6
21364;0394589955;6
21364;0394758285;10
21364;0399143661;7
21364;0440130034;9
21364;044017581X;6
21364;0446602744;1
21364;0449910571;2
21364;0451170725;5
21364;0452272734;6
21364;0452282934;8
21364;0525940456;6
21364;0553057758;8
21364;0679755756;8
21364;068483670X;3
21364;0767917413;6
21364;078711118X;6
21364;0802131379;8
21364;0802140122;6
21364;0804108749;7
21364;0863273009;4
21364;0894800159;1
21364;089480829X;1
21364;0912333626;7
21364;092970133X;5
21364;1555837336;9
21364;1559212438;6
21364;1559278757;9
21364;1563521318;1
21364;1565122321;10
21364;1852424052;7
21364;1879691086;7
21364;1902602323;7
21370;0140082255;5
21370;038072345X;5
21370;0425152987;1
21370;0440180295;10
21370;0449212602;9
21370;0451163966;9
21370;0451525140;7
21370;0679736395;9
21370;068483183X;6
21370;068983375X;10
21484;0140074317;9
21484;0141000198;6
21484;0345342968;8
21484;0345348036;7
21484;0375405445;8
21484;0375708111;9
21484;0385335830;7
21484;0425129586;8
21484;0440219078;10
21484;0446365386;9
21484;0449912302;8
21484;0451525221;7
21484;0486264645;5
21484;059035342X;9
21484;067976397X;9
21484;0684801523;6
21484;0740721909;10
21484;0743400569;6
21484;0743431030;6
21484;0767908155;6
21484;0804114986;8
21484;0812570944;8
21484;156619024X;9
21576;002037500X;7
21576;0060161582;8
21576;0060175605;8
21576;0060391448;6
21576;0060502258;8
21576;006055679X;6
21576;0060727535;9
21576;0060928336;7
21576;0060965177;9
21576;0060970790;8
21576;0062514849;6
21576;0075536501;7
21576;0152010289;8
21576;0156030241;6
21576;0195022459;6
21576;0195208153;6
21576;0198117477;7
21576;0198607024;9
21576;0226307743;5
21576;0312243340;9
21576;0316779237;9
21576;0345324617;5
21576;0345342968;8
21576;0345443284;7
21576;0345450914;5
21576;0374266441;6
21576;0375502025;10
21576;0375725466;7
21576;0375727345;8
21576;037576092X;6
21576;0380728028;6
21576;0380973537;8
21576;0385260083;5
21576;0385484518;8
21576;0385502532;8
21576;0393950409;4
21576;0394172329;6
21576;039417884X;7
21576;0395389488;10
21576;0395522226;6
21576;0439136369;8
21576;0439139600;9
21576;043935806X;9
21576;0440800544;8
21576;0446310786;8
21576;0446610542;6
21576;0446670642;5
21576;0451523326;10
21576;0517570106;7
21576;0521310474;7
21576;0553213881;6
21576;0553277537;7
21576;0553348973;7
21576;0571065716;5
21576;0670031909;9
21576;0671003755;8
21576;0671847163;5
21576;0679601325;9
21576;0679722319;8
21576;0684833395;9
21576;0684843994;6
21576;0684849739;5
21576;0688039693;5
21576;0743211936;8
21576;0743535774;8
21576;0764118102;9
21576;0767913000;8
21576;0786868716;7
21576;0786883367;6
21576;0802130348;9
21576;0802134262;9
21576;0806961511;5
21576;0810924145;7
21576;0812930347;8
21576;0895773325;7
21576;0945575203;7
21576;1400031354;6
21576;1400031362;6
21576;1401301061;9
21576;1402705573;6
21576;1559278676;4
21576;1562010158;8
21576;1565123638;6
21576;1592244343;6
21576;1592400876;10
21618;0060393211;6
21618;0060916508;8
21618;0140350543;7
21618;0142000949;7
21618;0156007479;6
21618;0156716836;9
21618;0312244266;7
21618;0312327641;6
21618;0316143464;9
21618;0316776963;10
21618;0316779423;8
21618;0345370805;10
21618;0345377060;8
21618;0380009951;8
21618;0380730200;6
21618;0385319037;9
21618;0394737164;6
21618;0425092917;8
21618;0446604275;7
21618;0449209628;10
21618;0449234657;8
21618;0451523067;9
21618;0452281202;6
21618;0486277852;8
21618;0553268880;10
21618;0671027360;8
21618;0671898841;8
21618;0767914767;6
21618;0804111359;8
21618;0804831777;6
21618;0805051783;7
21618;0879518340;7
21618;0899062857;9
21618;1573229881;7
21659;0060924810;10
21659;0060924845;10
21659;0060964057;10
21659;0140328734;10
21659;014034019X;10
21659;0140360999;10
21659;0141301147;10
21659;0201407760;8
21659;0312915799;9
21659;0312928203;7
21659;0312957866;6
21659;0312958250;6
21659;0312971346;10
21659;0345375521;8
21659;0345425782;10
21659;037550219X;10
21659;0385472951;10
21659;0399138749;7
21659;0399514473;10
21659;0425169863;8
21659;0440001226;10
21659;044021145X;10
21659;0440214041;10
21659;044022103X;8
21659;0440225701;10
21659;0440226430;8
21659;044098324X;10
21659;0446343455;10
21659;044651652X;10
21659;0446533041;8
21659;0446603066;10
21659;0449219992;7
21659;0449221490;10
21659;0449223604;7
21659;0449910261;10
21659;055305306X;10
21659;0553116606;6
21659;0553263218;8
21659;0553280414;4
21659;0670865796;10
21659;0671001132;10
21659;0671769200;10
21659;0671793543;10
21659;0671793551;10
21659;0671868691;7
21659;0684801698;8
21659;068484477X;8
21659;0762402377;8
21659;0804107572;10
21659;0805061835;7
21659;0836217063;10
21659;0892966971;8
21659;0898794021;10
21684;0373244908;5
21684;0373245114;7
21684;0373245157;7
21684;0373441576;10
21684;0373441630;6
21684;0373441665;9
21684;0373441673;8
21684;0373710542;9
21684;0373710615;5
21684;0373710720;7
21684;0373710747;7
